sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
84,1,1,mixed deterministic,sequence revealed,regular first,5,5,1.5418,0.9,0
84,1,2,mixed deterministic,sequence revealed,regular first,3,3,0.8316,0.9,0
84,1,3,mixed deterministic,sequence revealed,regular first,4,4,0.866,0.9,0
84,1,4,mixed deterministic,sequence revealed,regular first,1,1,0.7198,0.9,0
84,1,5,mixed deterministic,sequence revealed,regular first,2,2,0.6358,0.9,0
84,1,6,mixed deterministic,sequence revealed,regular first,6,6,0.7269,0.9,0
84,1,7,mixed deterministic,sequence revealed,regular first,5,5,0.7125,0.9,0
84,1,8,mixed deterministic,sequence revealed,regular first,3,3,1.2287,0.9,0
84,1,9,mixed deterministic,sequence revealed,regular first,4,5,0.8243,0.9,1
84,1,10,mixed deterministic,sequence revealed,regular first,1,1,0.8899,0.9,0
84,1,11,mixed deterministic,sequence revealed,regular first,2,2,0.5031,0.9,0
84,1,12,mixed deterministic,sequence revealed,regular first,6,6,0.8315,0.9,0
84,1,13,mixed deterministic,sequence revealed,regular first,5,5,0.6847,0.9,0
84,1,14,mixed deterministic,sequence revealed,regular first,3,3,1.1175,0.9,0
84,1,15,mixed deterministic,sequence revealed,regular first,4,4,0.878,0.9,0
84,1,16,mixed deterministic,sequence revealed,regular first,1,1,0.6298,0.9,0
84,1,17,mixed deterministic,sequence revealed,regular first,2,2,0.552,0.9,0
84,1,18,mixed deterministic,sequence revealed,regular first,6,6,0.6569,0.9,0
84,1,19,mixed deterministic,sequence revealed,regular first,5,5,0.594,0.9,0
84,1,20,mixed deterministic,sequence revealed,regular first,3,3,0.6426,0.9,0
84,1,21,mixed deterministic,sequence revealed,regular first,4,5,0.5944,0.9,1
84,1,22,mixed deterministic,sequence revealed,regular first,1,1,0.6775,0.9,0
84,1,23,mixed deterministic,sequence revealed,regular first,2,2,0.6916,0.9,0
84,1,24,mixed deterministic,sequence revealed,regular first,6,6,0.5452,0.9,0
84,1,25,mixed deterministic,sequence revealed,regular first,5,5,0.5665,0.8,0
84,1,26,mixed deterministic,sequence revealed,regular first,3,3,0.8591,0.8,0
84,1,27,mixed deterministic,sequence revealed,regular first,4,4,0.601,0.8,0
84,1,28,mixed deterministic,sequence revealed,regular first,1,1,0.5939,0.8,0
84,1,29,mixed deterministic,sequence revealed,regular first,2,2,0.5591,0.8,0
84,1,30,mixed deterministic,sequence revealed,regular first,6,6,0.566,0.8,0
84,1,31,mixed deterministic,sequence revealed,regular first,5,5,0.3776,0.8,0
84,1,32,mixed deterministic,sequence revealed,regular first,3,3,0.5664,0.8,0
84,1,33,mixed deterministic,sequence revealed,regular first,4,4,0.9429,0.8,0
84,1,34,mixed deterministic,sequence revealed,regular first,1,1,1.0895,0.8,0
84,1,35,mixed deterministic,sequence revealed,regular first,2,2,0.6686,0.8,0
84,1,36,mixed deterministic,sequence revealed,regular first,6,6,0.4824,0.8,0
84,1,37,mixed deterministic,sequence revealed,regular first,5,5,0.4335,0.8,0
84,1,38,mixed deterministic,sequence revealed,regular first,3,3,0.552,0.8,0
84,1,39,mixed deterministic,sequence revealed,regular first,4,4,0.4829,0.8,0
84,1,40,mixed deterministic,sequence revealed,regular first,1,1,0.4755,0.8,0
84,1,41,mixed deterministic,sequence revealed,regular first,2,2,0.4406,0.8,0
84,1,42,mixed deterministic,sequence revealed,regular first,6,6,0.5737,0.8,0
84,1,43,mixed deterministic,sequence revealed,regular first,5,5,0.4058,0.8,0
84,1,44,mixed deterministic,sequence revealed,regular first,3,3,0.5878,0.8,0
84,1,45,mixed deterministic,sequence revealed,regular first,4,5,0.3916,0.8,1
84,1,46,mixed deterministic,sequence revealed,regular first,1,1,0.7199,0.8,0
84,1,47,mixed deterministic,sequence revealed,regular first,2,2,0.3855,0.8,0
84,1,48,mixed deterministic,sequence revealed,regular first,6,6,0.5593,0.8,0
84,1,49,mixed deterministic,sequence revealed,regular first,5,5,0.4475,0.7,0
84,1,50,mixed deterministic,sequence revealed,regular first,3,3,0.6011,0.7,0
84,1,51,mixed deterministic,sequence revealed,regular first,4,4,0.6706,0.7,0
84,1,52,mixed deterministic,sequence revealed,regular first,1,1,0.5102,0.7,0
84,1,53,mixed deterministic,sequence revealed,regular first,2,2,0.329,0.7,0
84,1,54,mixed deterministic,sequence revealed,regular first,6,6,0.4405,0.7,0
84,1,55,mixed deterministic,sequence revealed,regular first,5,5,0.5449,0.7,0
84,1,56,mixed deterministic,sequence revealed,regular first,3,2,0.3429,0.7,1
84,1,57,mixed deterministic,sequence revealed,regular first,4,4,0.4996,0.7,0
84,1,58,mixed deterministic,sequence revealed,regular first,1,1,0.4474,0.7,0
84,1,59,mixed deterministic,sequence revealed,regular first,2,2,0.2942,0.7,0
84,1,60,mixed deterministic,sequence revealed,regular first,6,6,0.4759,0.7,0
84,1,61,mixed deterministic,sequence revealed,regular first,5,5,0.5242,0.7,0
84,1,62,mixed deterministic,sequence revealed,regular first,3,3,0.4126,0.7,0
84,1,63,mixed deterministic,sequence revealed,regular first,4,4,0.6358,0.7,0
84,1,64,mixed deterministic,sequence revealed,regular first,1,1,0.4126,0.7,0
84,1,65,mixed deterministic,sequence revealed,regular first,2,2,0.552,0.7,0
84,1,66,mixed deterministic,sequence revealed,regular first,6,6,0.4684,0.7,0
84,1,67,mixed deterministic,sequence revealed,regular first,5,5,0.4545,0.7,0
84,1,68,mixed deterministic,sequence revealed,regular first,3,2,0.329,0.7,1
84,1,69,mixed deterministic,sequence revealed,regular first,4,4,0.3009,0.7,0
84,1,70,mixed deterministic,sequence revealed,regular first,1,1,0.5033,0.7,0
84,1,71,mixed deterministic,sequence revealed,regular first,2,2,0.3569,0.7,0
84,1,72,mixed deterministic,sequence revealed,regular first,6,6,0.5243,0.7,0
84,1,73,mixed deterministic,sequence revealed,regular first,5,5,0.4196,0.6,0
84,1,74,mixed deterministic,sequence revealed,regular first,3,4,0.4405,0.6,1
84,1,75,mixed deterministic,sequence revealed,regular first,4,3,0.3947,0.6,1
84,1,76,mixed deterministic,sequence revealed,regular first,1,1,0.5764,0.6,0
84,1,77,mixed deterministic,sequence revealed,regular first,2,3,0.4129,0.6,1
84,1,78,mixed deterministic,sequence revealed,regular first,6,6,0.5239,0.6,0
84,1,79,mixed deterministic,sequence revealed,regular first,5,5,0.5101,0.6,0
84,1,80,mixed deterministic,sequence revealed,regular first,3,3,0.6225,0.6,0
84,1,81,mixed deterministic,sequence revealed,regular first,4,4,0.3967,0.6,0
84,1,82,mixed deterministic,sequence revealed,regular first,1,1,0.4266,0.6,0
84,1,83,mixed deterministic,sequence revealed,regular first,2,3,0.4752,0.6,1
84,1,84,mixed deterministic,sequence revealed,regular first,6,6,0.5902,0.6,0
84,1,85,mixed deterministic,sequence revealed,regular first,5,5,0.3712,0.6,0
84,1,86,mixed deterministic,sequence revealed,regular first,3,3,0.5805,0.6,0
84,1,87,mixed deterministic,sequence revealed,regular first,4,4,0.4545,0.6,0
84,1,88,mixed deterministic,sequence revealed,regular first,1,1,0.5242,0.6,0
84,1,89,mixed deterministic,sequence revealed,regular first,2,2,0.3153,0.6,0
84,1,90,mixed deterministic,sequence revealed,regular first,6,6,0.3571,0.6,0
84,1,91,mixed deterministic,sequence revealed,regular first,5,5,0.5662,0.6,0
84,1,92,mixed deterministic,sequence revealed,regular first,3,3,0.5523,0.6,0
84,1,93,mixed deterministic,sequence revealed,regular first,4,4,0.434,0.6,0
84,1,94,mixed deterministic,sequence revealed,regular first,1,1,0.5245,0.6,0
84,1,95,mixed deterministic,sequence revealed,regular first,2,2,0.9776,0.6,0
84,1,96,mixed deterministic,sequence revealed,regular first,6,6,0.587,0.6,0
84,1,97,mixed deterministic,sequence revealed,regular first,5,5,0.4061,0.5,0
84,1,98,mixed deterministic,sequence revealed,regular first,3,5,-0.1383,0.5,1
84,1,99,mixed deterministic,sequence revealed,regular first,4,4,0.4838,0.5,0
84,1,100,mixed deterministic,sequence revealed,regular first,1,1,0.5597,0.5,0
84,1,101,mixed deterministic,sequence revealed,regular first,2,2,0.6499,0.5,0
84,1,102,mixed deterministic,sequence revealed,regular first,6,6,0.4759,0.5,0
84,1,103,mixed deterministic,sequence revealed,regular first,5,5,0.4265,0.5,0
84,1,104,mixed deterministic,sequence revealed,regular first,3,3,0.5173,0.5,0
84,1,105,mixed deterministic,sequence revealed,regular first,4,4,0.4545,0.5,0
84,1,106,mixed deterministic,sequence revealed,regular first,1,1,0.4894,0.5,0
84,1,107,mixed deterministic,sequence revealed,regular first,2,2,0.3363,0.5,0
84,1,108,mixed deterministic,sequence revealed,regular first,6,6,0.6428,0.5,0
84,1,109,mixed deterministic,sequence revealed,regular first,5,5,0.6289,0.5,0
84,1,110,mixed deterministic,sequence revealed,regular first,3,3,0.5988,0.5,0
84,1,111,mixed deterministic,sequence revealed,regular first,4,4,0.2573,0.5,0
84,1,112,mixed deterministic,sequence revealed,regular first,1,1,0.4824,0.5,0
84,1,113,mixed deterministic,sequence revealed,regular first,2,2,0.287,0.5,0
84,1,114,mixed deterministic,sequence revealed,regular first,6,2,0.008,0.5,1
84,1,115,mixed deterministic,sequence revealed,regular first,5,5,0.5134,0.5,0
84,1,116,mixed deterministic,sequence revealed,regular first,3,3,0.5316,0.5,0
84,1,117,mixed deterministic,sequence revealed,regular first,4,4,0.5085,0.5,0
84,1,118,mixed deterministic,sequence revealed,regular first,1,1,0.4107,0.5,0
84,1,119,mixed deterministic,sequence revealed,regular first,2,2,0.4402,0.5,0
84,1,120,mixed deterministic,sequence revealed,regular first,6,6,0.4964,0.5,0
84,1,121,mixed deterministic,sequence revealed,regular first,5,5,0.6153,0.5,0
84,1,122,mixed deterministic,sequence revealed,regular first,3,3,0.4269,0.5,0
84,1,123,mixed deterministic,sequence revealed,regular first,4,4,0.3428,0.5,0
84,1,124,mixed deterministic,sequence revealed,regular first,1,1,0.5243,0.5,0
84,1,125,mixed deterministic,sequence revealed,regular first,2,3,0.2942,0.5,1
84,1,126,mixed deterministic,sequence revealed,regular first,6,6,0.5831,0.5,0
84,1,127,mixed deterministic,sequence revealed,regular first,5,5,0.9637,0.5,0
84,1,128,mixed deterministic,sequence revealed,regular first,3,3,0.5362,0.5,0
84,1,129,mixed deterministic,sequence revealed,regular first,4,4,0.3432,0.5,0
84,1,130,mixed deterministic,sequence revealed,regular first,1,1,0.4688,0.5,0
84,1,131,mixed deterministic,sequence revealed,regular first,2,2,0.4056,0.5,0
84,1,132,mixed deterministic,sequence revealed,regular first,6,6,0.4127,0.5,0
84,1,133,mixed deterministic,sequence revealed,regular first,5,5,0.6009,0.5,0
84,1,134,mixed deterministic,sequence revealed,regular first,3,4,0.4457,0.5,1
84,1,135,mixed deterministic,sequence revealed,regular first,4,4,0.4712,0.5,0
84,1,136,mixed deterministic,sequence revealed,regular first,1,1,0.6154,0.5,0
84,1,137,mixed deterministic,sequence revealed,regular first,2,2,0.6083,0.5,0
84,1,138,mixed deterministic,sequence revealed,regular first,6,6,0.5801,0.5,0
84,1,139,mixed deterministic,sequence revealed,regular first,5,5,0.4823,0.5,0
84,1,140,mixed deterministic,sequence revealed,regular first,3,3,0.5526,0.5,0
84,1,141,mixed deterministic,sequence revealed,regular first,4,5,0.3693,0.5,1
84,1,142,mixed deterministic,sequence revealed,regular first,1,2,0.3983,0.5,1
84,1,143,mixed deterministic,sequence revealed,regular first,2,2,0.6842,0.5,0
84,1,144,mixed deterministic,sequence revealed,regular first,6,6,0.3895,0.5,0
84,2,145,mixed deterministic,sequence revealed,regular first,4,4,0.3552,0.5,0
84,2,146,mixed deterministic,sequence revealed,regular first,1,5,-0.1174,0.5,1
84,2,147,mixed deterministic,sequence revealed,regular first,3,3,0.6297,0.5,0
84,2,148,mixed deterministic,sequence revealed,regular first,5,5,0.4407,0.5,0
84,2,149,mixed deterministic,sequence revealed,regular first,6,6,0.4754,0.5,0
84,2,150,mixed deterministic,sequence revealed,regular first,1,3,0.4195,0.5,1
84,2,151,mixed deterministic,sequence revealed,regular first,2,3,0.3774,0.5,1
84,2,152,mixed deterministic,sequence revealed,regular first,6,6,0.6807,0.5,0
84,2,153,mixed deterministic,sequence revealed,regular first,3,4,0.6081,0.5,1
84,2,154,mixed deterministic,sequence revealed,regular first,2,3,0.6496,0.5,1
84,2,155,mixed deterministic,sequence revealed,regular first,3,4,0.6154,0.5,1
84,2,156,mixed deterministic,sequence revealed,regular first,5,6,0.4455,0.5,1
84,2,157,mixed deterministic,sequence revealed,regular first,3,5,0.9459,0.5,1
84,2,158,mixed deterministic,sequence revealed,regular first,1,2,0.5669,0.5,1
84,2,159,mixed deterministic,sequence revealed,regular first,4,5,0.6479,0.5,1
84,2,160,mixed deterministic,sequence revealed,regular first,1,1,19.3979,0.5,0
84,2,161,mixed deterministic,sequence revealed,regular first,6,6,0.4475,0.5,0
84,2,162,mixed deterministic,sequence revealed,regular first,3,3,0.5521,0.5,0
84,2,163,mixed deterministic,sequence revealed,regular first,5,4,0.5108,0.5,1
84,2,164,mixed deterministic,sequence revealed,regular first,6,6,0.5318,0.5,0
84,2,165,mixed deterministic,sequence revealed,regular first,4,4,0.5035,0.5,0
84,2,166,mixed deterministic,sequence revealed,regular first,6,6,0.4736,0.5,0
84,2,167,mixed deterministic,sequence revealed,regular first,2,2,0.6358,0.5,0
84,2,168,mixed deterministic,sequence revealed,regular first,6,6,0.4825,0.5,0
84,2,169,mixed deterministic,sequence revealed,regular first,2,2,0.5243,0.5,0
84,2,170,mixed deterministic,sequence revealed,regular first,3,3,0.4804,0.5,0
84,2,171,mixed deterministic,sequence revealed,regular first,5,5,0.553,0.5,0
84,2,172,mixed deterministic,sequence revealed,regular first,4,5,0.4662,0.5,1
84,2,173,mixed deterministic,sequence revealed,regular first,3,3,0.4821,0.5,0
84,2,174,mixed deterministic,sequence revealed,regular first,5,5,0.5313,0.5,0
84,2,175,mixed deterministic,sequence revealed,regular first,3,3,0.42,0.5,0
84,2,176,mixed deterministic,sequence revealed,regular first,1,1,0.4756,0.5,0
84,2,177,mixed deterministic,sequence revealed,regular first,2,2,0.6573,0.5,0
84,2,178,mixed deterministic,sequence revealed,regular first,1,1,0.5011,0.5,0
84,2,179,mixed deterministic,sequence revealed,regular first,6,6,0.8435,0.5,0
84,2,180,mixed deterministic,sequence revealed,regular first,3,3,0.5452,0.5,0
84,2,181,mixed deterministic,sequence revealed,regular first,5,5,0.4382,0.5,0
84,2,182,mixed deterministic,sequence revealed,regular first,6,6,0.4754,0.5,0
84,2,183,mixed deterministic,sequence revealed,regular first,2,2,0.4824,0.5,0
84,2,184,mixed deterministic,sequence revealed,regular first,1,1,0.5033,0.5,0
84,2,185,mixed deterministic,sequence revealed,regular first,3,3,0.4873,0.5,0
84,2,186,mixed deterministic,sequence revealed,regular first,6,6,0.4405,0.5,0
84,2,187,mixed deterministic,sequence revealed,regular first,3,3,0.4684,0.5,0
84,2,188,mixed deterministic,sequence revealed,regular first,1,1,0.4127,0.5,0
84,2,189,mixed deterministic,sequence revealed,regular first,3,3,0.6573,0.5,0
84,2,190,mixed deterministic,sequence revealed,regular first,6,6,0.3917,0.5,0
84,2,191,mixed deterministic,sequence revealed,regular first,4,5,0.4195,0.5,1
84,2,192,mixed deterministic,sequence revealed,regular first,6,6,0.4365,0.5,0
84,2,193,mixed deterministic,sequence revealed,regular first,5,5,0.5035,0.5,0
84,2,194,mixed deterministic,sequence revealed,regular first,6,6,0.3482,0.5,0
84,2,195,mixed deterministic,sequence revealed,regular first,5,5,0.4582,0.5,0
84,2,196,mixed deterministic,sequence revealed,regular first,4,4,0.2868,0.5,0
84,2,197,mixed deterministic,sequence revealed,regular first,2,2,0.6916,0.5,0
84,2,198,mixed deterministic,sequence revealed,regular first,6,6,0.3964,0.5,0
84,2,199,mixed deterministic,sequence revealed,regular first,5,5,0.3786,0.5,0
84,2,200,mixed deterministic,sequence revealed,regular first,3,3,0.5172,0.5,0
84,2,201,mixed deterministic,sequence revealed,regular first,4,4,0.5157,0.5,0
84,2,202,mixed deterministic,sequence revealed,regular first,1,1,0.5081,0.5,0
84,2,203,mixed deterministic,sequence revealed,regular first,6,6,0.5314,0.5,0
84,2,204,mixed deterministic,sequence revealed,regular first,4,4,0.4245,0.5,0
84,2,205,mixed deterministic,sequence revealed,regular first,1,1,0.4405,0.5,0
84,2,206,mixed deterministic,sequence revealed,regular first,4,4,0.5522,0.5,0
84,2,207,mixed deterministic,sequence revealed,regular first,1,1,0.3361,0.5,0
84,2,208,mixed deterministic,sequence revealed,regular first,5,4,0.4405,0.5,1
