Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,597.259990000166,,,,,,,,,,,,,,,,Vase,2.972198899835348,,,,,,,,,,1.6597438999451697,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2497267001309,597.259990000166,597.259990000166,600.2349062003195,return,2.972198899835348,None,Vase,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,600.2466480000876,,,,,,,,,,,,,,,,Geige,56.60957959992811,,,,,,,,,,54.98012460023165,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2361555001698,600.2466480000876,600.2466480000876,656.8632256002165,return,56.60957959992811,None,Geige,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,656.8756889002398,,,,,,,,,,,,,,,,Kette,41.87646140018478,,,,,,,,,,39.94832849968225,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8645091000944,656.8756889002398,656.8756889002398,698.7607706002891,return,41.87646140018478,None,Kette,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,698.7729071001522,,,,,,,,,,,,,,,,,[],,,,,,,,,,None,None,,,,,,,,,,,,,freeRecallSub,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7620360003784,698.7729071001522,698.7729071001522,767.1513762003742,None,,,,[0.2824074074074074],[-0.4185185185185185],[1],[0],[0],[68.38460150035098],['button_continue'],,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,779.7755960002542,,,,,,,,,,,,783.494769200217,783.9932031002827,,,,3.7125650998204947,,,,,,,,,,None,None,,,,,,,,,,Kamera,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.7666168999858,779.7755960002542,779.7755960002542,783.4915806003846,Lustig,return,3.7125650998204947,None,783.491973800119,783.5011587003246,783.5011587003246,783.4946202002466,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,784.003149300348,,,,,,,,,,,,787.6317369001918,788.1303293001838,,,,3.6210145000368357,,,,,,,,,,None,None,,,,,,,,,,Geige,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.993486000225,784.003149300348,784.003149300348,787.6287368000485,biegsam,return,3.6210145000368357,None,787.6289982004091,787.6383147002198,787.6383147002198,787.6316315000877,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,788.140325000044,,,,,,,,,,,,807.1223005000502,807.6211939002387,,,,18.97176989959553,,,,,,,,,,None,None,,,,,,,,,,Kette,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.130574400071,788.140325000044,788.140325000044,807.1193018001504,dezent,return,18.97176989959553,None,807.1195663004182,807.1287881000899,807.1287881000899,807.1221990999766,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,807.6311333002523,,,,,,,,,,,,811.7014001002535,812.2000906001776,,,,4.065102099906653,,,,,,,,,,None,None,,,,,,,,,,Lampe,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.6214417000301,807.6311333002523,807.6311333002523,811.6983129000291,strahlend,return,4.065102099906653,None,811.6985779004171,811.7078210003674,811.7078210003674,811.701298400294,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,812.2101389002055,,,,,,,,,,,,816.3005675002933,816.7992718000896,,,,4.077995300292969,,,,,,,,,,None,None,,,,,,,,,,Brille,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.2003327002749,812.2101389002055,812.2101389002055,816.2973908004351,hübsch,return,4.077995300292969,None,816.2976511004381,816.3071663002484,816.3071663002484,816.3004660001025,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,816.8092279001139,,,,,,,,,,,,826.2420423002914,826.7405895004049,,,,9.423032000195235,,,,,,,,,,None,None,,,,,,,,,,Buch,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7995295003057,816.8092279001139,816.8092279001139,826.239047200419,schwer,return,9.423032000195235,None,826.2393147000112,826.2486221999861,826.2486221999861,826.2419406999834,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,826.7505030999891,,,,,,,,,,,,830.5198835004121,831.0183431003243,,,,3.7617039000615478,,,,,,,,,,None,None,,,,,,,,,,Socke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.7408412001096,826.7505030999891,826.7505030999891,830.5169060002081,klobig,return,3.7617039000615478,None,830.5171707002446,830.5264475001022,830.5264475001022,830.5197829999961,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,831.0283078001812,,,,,,,,,,,,838.1217252002098,838.6200874000788,,,,7.083917700219899,,,,,,,,,,None,None,,,,,,,,,,Jacke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0185925001279,831.0283078001812,831.0283078001812,838.1185131003149,kuschelig,return,7.083917700219899,None,838.1187770003453,838.1280716001056,838.1280716001056,838.1216244003735,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,838.6300286999904,,,,,,,,,,,,840.9629721003585,841.4618554003537,,,,2.322116400115192,,,,,,,,,,None,None,,,,,,,,,,Löffel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.6203338000923,838.6300286999904,838.6300286999904,840.960102900397,dick,return,2.322116400115192,None,840.9603644004092,840.9698365000077,840.9698365000077,840.9628718001768,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,841.4719033003785,,,,,,,,,,,,844.5077213002369,845.0064435000531,,,,3.0243358998559415,,,,,,,,,,None,None,,,,,,,,,,Ring,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.4620953002013,841.4719033003785,841.4719033003785,844.5046196002513,sportlich,return,3.0243358998559415,None,844.5048766001128,844.5143769001588,844.5143769001588,844.5076222000644,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,845.0164972003549,,,,,,,,,,,,848.4442214001901,848.9427339001559,,,,3.4236999000422657,,,,,,,,,,None,None,,,,,,,,,,Tasse,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0066937003285,845.0164972003549,845.0164972003549,848.4411359000951,praktisch,return,3.4236999000422657,None,848.4413986001164,848.4506996003911,848.4506996003911,848.4441208001226,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,848.9526190999895,,,,,,,,,,,,859.1092282002792,859.607388400007,,,,10.151677699759603,,,,,,,,,,None,None,,,,,,,,,,Kiste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.9429801004007,848.9526190999895,848.9526190999895,859.1058450001292,niedlich,return,10.151677699759603,None,859.1061089001596,859.115398300346,859.115398300346,859.1091281999834,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,859.6174012003466,,,,,,,,,,,,863.4064703001641,863.9055104004219,,,,3.7828707001172006,,,,,,,,,,None,None,,,,,,,,,,Hut,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.607636900153,859.6174012003466,859.6174012003466,863.4035835000686,rustikal,return,3.7828707001172006,None,863.4038506001234,863.413116700016,863.413116700016,863.4063690002076,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,863.9154598000459,,,,,,,,,,,,870.0946008004248,870.5929125002585,,,,6.17266339994967,,,,,,,,,,None,None,,,,,,,,,,Stift,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.905756900087,863.9154598000459,863.9154598000459,870.0913564004004,gestreift,return,6.17266339994967,None,870.0916211004369,870.1009375001304,870.1009375001304,870.0945012001321,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,870.6029749000445,,,,,,,,,,,,876.6215465003625,877.1199254002422,,,,6.013185900170356,,,,,,,,,,None,None,,,,,,,,,,Bürste,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.5931571000256,870.6029749000445,870.6029749000445,876.6182506000623,nachhaltig,return,6.013185900170356,None,876.6185174002312,876.6278499001637,876.6278499001637,876.6214458001778,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,877.1298961001448,,,,,,,,,,,,882.3748735003173,882.8738020001911,,,,5.238391799852252,,,,,,,,,,None,None,,,,,,,,,,Tasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.1201694002375,877.1298961001448,877.1298961001448,882.372074900195,matt,return,5.238391799852252,None,882.3723321002908,882.3817362003028,882.3817362003028,882.3747724001296,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,882.8837267002091,,,,,,,,,,,,885.2370237000287,885.7360420003533,,,,2.3404393000528216,,,,,,,,,,None,None,,,,,,,,,,Uhr,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.8740491000935,882.8837267002091,882.8837267002091,885.2342120003887,krumm,return,2.3404393000528216,None,885.234481099993,885.2439710004255,885.2439710004255,885.2369240000844,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,885.7459798003547,,,,,,,,,,,,891.1013133004308,891.6000407002866,,,,5.3422997002489865,,,,,,,,,,None,None,,,,,,,,,,Kerze,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.7362870001234,885.7459798003547,885.7459798003547,891.0981541001238,schwer,return,5.3422997002489865,None,891.0984203000553,891.1078218002804,891.1078218002804,891.1012121001258,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,891.6100151999854,,,,,,,,,,,,901.6051827999763,902.103962100111,,,,9.982137099839747,,,,,,,,,,None,None,,,,,,,,,,Eimer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.6003070003353,891.6100151999854,891.6100151999854,901.602194300387,teuer,return,9.982137099839747,None,901.6024613003246,901.6119030001573,901.6119030001573,901.6050805002451,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,902.113955100067,,,,,,,,,,,,923.0045009003952,923.5028017000295,,,,20.88619939982891,,,,,,,,,,None,None,,,,,,,,,,Blume,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.1041980003938,902.113955100067,902.113955100067,923.0013084001839,schwer,return,20.88619939982891,None,923.0015742001124,923.0108664003201,923.0108664003201,923.0043995003216,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,923.5127094001509,,,,,,,,,,,,927.3522939002141,927.8509889002889,,,,3.8314375998452306,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5030486001633,923.5127094001509,923.5127094001509,927.349390400108,lang,return,3.8314375998452306,None,927.3496483000927,927.3589820000343,927.3589820000343,927.3521942002699,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,927.8609366002493,,,,,,,,,,,,931.2182774003595,931.7172093000263,,,,3.347263100091368,,,,,,,,,,None,None,,,,,,,,,,Vase,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.8512310003862,927.8609366002493,927.8609366002493,931.2152151004411,dunkel,return,3.347263100091368,None,931.2154823001474,931.2248239000328,931.2248239000328,931.2181767001748,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,931.7271609003656,,,,,,,,,,,,935.4759015003219,935.9744382002391,,,,3.745116400066763,,,,,,,,,,None,None,,,,,,,,,,Flasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.7174553000368,931.7271609003656,931.7271609003656,935.4730426003225,gut,return,3.745116400066763,None,935.4733068002388,935.4825350004248,935.4825350004248,935.475800300017,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,935.9843479003757,,,,,,,,,,,,942.4245762000792,942.9232082003728,,,,6.431861199904233,,,,,,,,,,None,None,,,,,,,,,,Würfel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.9746846002527,935.9843479003757,935.9843479003757,942.4215786000714,schwer,return,6.431861199904233,None,942.4218427999876,942.4311654004268,942.4311654004268,942.4244751003571,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,942.9331624000333,,,,,,,,,,,,945.6378474002704,946.1365043004043,,,,2.6990657998248935,,,,,,,,,,None,None,,,,,,,,,,Rucksack,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.9234521002509,942.9331624000333,942.9331624000333,945.6347682001069,elegant,return,2.6990657998248935,None,945.6350340000354,945.6443175002933,945.6443175002933,945.6377468002029,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,946.146421900019,,,,,,,,,,,,948.1782400002703,948.6771317003295,,,,2.021736599970609,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.136753000319,946.146421900019,946.146421900019,948.1753477002494,neu,return,2.021736599970609,None,948.175615800079,948.1849354002625,948.1849354002625,948.1781383003108,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,948.687074800022,,,,,,,,,,,,951.1304287002422,951.6292082001455,,,,2.433186899870634,,,,,,,,,,None,None,,,,,,,,,,Trommel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.6773775001056,948.687074800022,948.687074800022,951.1275285002775,hohl,return,2.433186899870634,None,951.1277942000888,951.1372397001833,951.1372397001833,951.1303251003847,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,951.6391250002198,,,,,,,,,,,,955.2677523000166,955.7664726004004,,,,3.6251535997726023,,,,,,,,,,None,None,,,,,,,,,,Schere,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.6294565000571,951.6391250002198,951.6391250002198,955.2647547000088,schmutzig,return,3.6251535997726023,None,955.2650164002553,955.2742670001462,955.2742670001462,955.2676539001986,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,955.7764170002192,,,,,,,,,,,,959.736262800172,960.234874300193,,,,3.9517864999361336,,,,,,,,,,None,None,,,,,,,,,,Hammer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.7667232002132,955.7764170002192,955.7764170002192,959.7333461004309,kurz,return,3.9517864999361336,None,959.7336284001358,959.7428504000418,959.7428504000418,959.7361615002155,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,960.244801599998,,,,,,,,,,,,964.6669449000619,965.1654781000689,,,,4.411420800257474,,,,,,,,,,None,None,,,,,,,,,,Telefon,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.2351111001335,960.244801599998,960.244801599998,964.6637963000685,groß,return,4.411420800257474,None,964.6640616003424,964.6735222004354,964.6735222004354,964.6668433002196,,None,,,,,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.1825442002155,q,4294.538139400072,None,2,2024-01-10_13h40.43.851,watkins1,2023.2.3,99.73390966766998,85,2024-01-10 13h40.54.180457 +0000,
